client_id,product_category,sfisf
c53789104,Women Accessory,0.021838890383825797
c53789104,Women Ready-to-Wear,0.12048049054772622
c53789104,Women Small Leather Goods,0.01093453779273433
c53789585,Men Ready-to-Wear,0.3361453661856409
c53803693,Child,0.04019490591596352
c53803693,Men Ready-to-Wear,0.01251812707641074
c53803693,Men Shoes,0.006438114453847125
c53803693,Woman Shoes,0.031010849865256148
c53803693,Women Accessory,0.009026585984022905
c53803693,Women Bags,0.10869424468194144
c53828645,Women Accessory,0.2690045601249503
c53830285,Woman Shoes,0.3059985258582579
c53830940,Jewelry,0.18557513758348212
c53830940,Woman Shoes,0.0492090325993968
c53830940,Women Accessory,0.040858036118496685
c53830940,Women Ready-to-Wear,0.02035372375322691
c53833058,Men Shoes,0.3247194265281617
c53833058,Women Small Leather Goods,0.10877338293163555
c53841781,Woman Shoes,0.033155341045227577
c53841781,Women Accessory,0.0903921640555457
c53841781,Women Bags,0.08160683927602913
c53850367,Men Shoes,0.3032086777839248
c53850367,Women Accessory,0.09142926402501039
c53852559,Women Bags,0.1468742060181445
c53866158,Women Bags,0.1468742060181445
c53869168,Jewelry,0.3396645191759364
c53878277,Women Accessory,0.2690045601249503
c53886244,Women Accessory,0.02552169763453728
c53886244,Women Bags,0.13293957578523438
c53888627,Women Ready-to-Wear,0.14440278887698624
c53894273,Woman Shoes,0.3059985258582579
c53900378,Women Ready-to-Wear,0.14440278887698624
c53900743,Woman Shoes,0.23558448305402055
c53900743,Women Accessory,0.061901274060213285
c53920287,Women Small Leather Goods,0.37117862919772066
c53921804,Men Accessory,0.6694991452983863
c53927971,Women Accessory,0.03530034823563709
c53927971,Women Ready-to-Wear,0.1254534122151666
c53934424,Child,0.5446855476316248
c53935864,Women Bags,0.1468742060181445
c53940766,Women Accessory,0.2690045601249503
c53970104,Men Shoes,0.4593235589900283
c53970272,Women Bags,0.1468742060181445
c53993458,Women Accessory,0.2690045601249503
c54001846,Women Accessory,0.2690045601249503
c54023015,Women Accessory,0.0238384484144341
c54023015,Women Bags,0.13385861556886663
c54023396,Women Small Leather Goods,0.37117862919772066
c54023601,Women Accessory,0.2690045601249503
c54045149,Women Accessory,0.0241600942081614
c54045149,Women Bags,0.13368299969621808
c54049121,Jewelry,0.15086300257332325
c54049121,Woman Shoes,0.004486149669300644
c54049121,Women Ready-to-Wear,0.07814881776127595
c54052561,Men Ready-to-Wear,0.3361453661856409
c54070200,Women Accessory,0.2690045601249503
c54078761,Woman Shoes,0.3059985258582579
c54092367,Women Bags,0.1468742060181445
c54105785,Woman Shoes,0.3059985258582579
c54118378,Men Shoes,0.4593235589900283
c54119931,Women Small Leather Goods,0.37117862919772066
c54145070,Men Ready-to-Wear,0.09097416490188669
c54145070,Men Small Leather Goods,0.4899141103675283
c54147118,Men Shoes,0.4593235589900283
c54167651,Women Bags,0.1468742060181445
c54168819,Women Bags,0.1468742060181445
c54188143,House,0.014366308522525243
c54188143,Men Shoes,0.009683077985281093
c54188143,Woman Shoes,0.07475997504085502
c54188143,Women Accessory,0.0056444105041006006
c54188143,Women Bags,0.09550202028846586
c54188143,Women Small Leather Goods,0.014466574243460309
c54189462,Women Accessory,0.2690045601249503
c54189887,Woman Shoes,0.3059985258582579
c54198512,Men Small Leather Goods,0.6717035164273091
c54202204,House,0.03376331941145158
c54202204,Women Small Leather Goods,0.3498791113060379
c54207595,Men Ready-to-Wear,0.3361453661856409
c54208114,Women Small Leather Goods,0.37117862919772066
c54224896,Women Ready-to-Wear,0.14440278887698624
c54231221,Child,0.016311730062449868
c54231221,Men Small Leather Goods,0.03115009604481013
c54231221,Woman Shoes,0.03331769184778289
c54231221,Women Accessory,0.02119103883013798
c54231221,Women Bags,0.08435146739030287
c54231221,Women Small Leather Goods,0.06002313748835923
c54236161,Women Accessory,0.2690045601249503
c54237995,Women Accessory,0.2690045601249503
c54240137,Men Ready-to-Wear,0.3361453661856409
c54268480,Women Accessory,0.2690045601249503
c54270549,Woman Shoes,0.052550914707971706
c54270549,Women Accessory,0.1371918736311921
c54270549,Women Small Leather Goods,0.11813347734842598
c54278065,Women Ready-to-Wear,0.14440278887698624
c54280542,Women Small Leather Goods,0.37117862919772066
c54290078,Men Shoes,0.14505467218158052
c54290078,Women Bags,0.10049123830636991
c54299627,Women Accessory,0.2690045601249503
c54308987,Men Ready-to-Wear,0.008582885781560452
c54308987,Woman Shoes,0.01574953009522294
c54308987,Women Accessory,0.04348676218894988
c54308987,Women Bags,0.04043143225104572
c54308987,Women Ready-to-Wear,0.06582108838377287
c54308987,Women Small Leather Goods,0.0112259726914025
c54314459,Women Accessory,0.2690045601249503
c54318297,Women Bags,0.1468742060181445
c54320097,Women Ready-to-Wear,0.14440278887698624
c54322614,Women Ready-to-Wear,0.14031108594736744
c54322614,Women Small Leather Goods,0.010517474740699098
c54325600,Woman Shoes,0.3059985258582579
c54327115,Men Ready-to-Wear,0.029198420872118668
c54327115,Woman Shoes,0.12418904570671692
c54327115,Women Bags,0.05483718787656725
c54327115,Women Ready-to-Wear,0.019339491904795166
c54334416,Woman Shoes,0.2030707752983048
c54334416,Women Accessory,0.09048420800842745
c54349795,Women Accessory,0.08707040707341049
c54349795,Women Small Leather Goods,0.25103689507178506
c54356776,Child,0.5446855476316248
c54368954,Women Small Leather Goods,0.37117862919772066
c54372230,Women Small Leather Goods,0.37117862919772066
c54381955,Women Accessory,0.2690045601249503
c54383230,Women Ready-to-Wear,0.14440278887698624
c54392348,Women Accessory,0.2690045601249503
c54401509,Women Accessory,0.009802258035111705
c54401509,Women Bags,0.11802606462305418
c54401509,Women Small Leather Goods,0.05937927750071023
c54401789,Woman Shoes,0.3059985258582579
c54402430,Woman Shoes,0.3059985258582579
c54413782,Woman Shoes,0.3059985258582579
c54416721,Men Shoes,0.4593235589900283
c54417274,Woman Shoes,0.3059985258582579
c54429036,Men Shoes,0.4593235589900283
c54432621,Women Small Leather Goods,0.37117862919772066
c54438117,Women Accessory,0.05882959247220172
c54438117,Women Bags,0.10611768317217206
c54438117,Women Small Leather Goods,0.021824953373988838
c54439465,Men Small Leather Goods,0.021432556228676732
c54439465,Watches,0.6669569556548947
c54447819,Woman Shoes,0.3059985258582579
c54449316,Women Accessory,0.2690045601249503
c54455351,Woman Shoes,0.3059985258582579
c54470231,Men Ready-to-Wear,0.007055155946788342
c54470231,Woman Shoes,0.005227552607706691
c54470231,Women Ready-to-Wear,0.13890508660369524
c54473318,Men Ready-to-Wear,0.3361453661856409
c54480523,Woman Shoes,0.3059985258582579
c54480812,Jewelry,0.0925728445684364
c54480812,Woman Shoes,0.10322530916576271
c54480812,Women Accessory,0.10494372853001611
c54482513,Women Accessory,0.2690045601249503
c54485408,Women Accessory,0.04701163821784692
c54485408,Women Ready-to-Wear,0.11916674207844961
c54496065,Women Accessory,0.2690045601249503
c54503997,Women Accessory,0.2690045601249503
c54506286,Women Ready-to-Wear,0.14440278887698624
c54516090,Men Ready-to-Wear,0.3361453661856409
c54519889,Men Accessory,0.01034248941185115
c54519889,Men Bags,0.02024481165548826
c54519889,Men Ready-to-Wear,0.18458885725144772
c54519889,Men Shoes,0.07716080523682309
c54519889,Woman Shoes,0.006046698755771681
c54519889,Women Accessory,0.004727826280471085
c54519889,Women Bags,0.016169308441216387
c54519889,Women Ready-to-Wear,0.011925860920271857
c54542315,Men Shoes,0.4593235589900283
c54545521,Women Small Leather Goods,0.37117862919772066
c54568366,Women Bags,0.1468742060181445
c54569640,Women Ready-to-Wear,0.14440278887698624
c54571734,Women Accessory,0.2690045601249503
c54574446,Women Small Leather Goods,0.37117862919772066
c54574791,Women Accessory,0.2690045601249503
c54577173,Women Ready-to-Wear,0.14440278887698624
c54581441,Women Ready-to-Wear,0.14440278887698624
c54582513,Women Small Leather Goods,0.37117862919772066
c54584755,Child,0.5446855476316248
c54589643,Women Accessory,0.2690045601249503
c54600424,Women Bags,0.1468742060181445
c54600928,Men Bags,0.5410565848778047
c54605834,House,0.005687169917455748
c54605834,Woman Shoes,0.015534112972572437
c54605834,Women Accessory,0.011882305129188527
c54605834,Women Ready-to-Wear,0.12436490386783926
c54605834,Women Small Leather Goods,0.012679954230842115
c54623415,Child,0.5446855476316248
c54646357,Women Bags,0.1468742060181445
c54647914,Women Accessory,0.2690045601249503
c54658372,Women Accessory,0.02312469765604676
c54658372,Women Bags,0.058522834290660214
c54658372,Women Ready-to-Wear,0.0744512685369694
c54678252,Jewelry,0.3396645191759364
c54684648,Women Bags,0.1468742060181445
c54695443,Woman Shoes,0.3059985258582579
c54698213,Men Ready-to-Wear,0.18802354403057334
c54698213,Woman Shoes,0.1348376737755127
c54707638,Women Accessory,0.2690045601249503
c54736025,Men Small Leather Goods,0.6717035164273091
c54742339,Women Bags,0.1468742060181445
c54749718,Women Ready-to-Wear,0.14440278887698624
c54751460,Men Ready-to-Wear,0.0008578690771887824
c54751460,Woman Shoes,0.02287396549495584
c54751460,Women Accessory,0.026040838430243855
c54751460,Women Bags,0.01515356079105298
c54751460,Women Ready-to-Wear,0.09930073774971902
c54751460,Women Small Leather Goods,0.01301088574808022
c54754509,Women Bags,0.1468742060181445
c54757425,Woman Shoes,0.3059985258582579
c54762091,Women Accessory,0.0207220713276772
c54762091,Women Bags,0.05038026668488746
c54762091,Women Ready-to-Wear,0.06856556804010966
c54762091,Women Small Leather Goods,0.03902182903313742
c54769062,Men Shoes,0.4593235589900283
c54774874,Women Bags,0.1468742060181445
c54803407,Men Bags,0.08853874408787957
c54803407,Men Ready-to-Wear,0.10109492996195284
c54803407,Men Shoes,0.24601916184479108
c54805042,Women Bags,0.1468742060181445
c54806338,Men Small Leather Goods,0.6717035164273091
c54818083,Women Accessory,0.027288575035645832
c54818083,Women Bags,0.03614136202621854
c54818083,Women Ready-to-Wear,0.09422094608117444
c54822025,Women Small Leather Goods,0.37117862919772066
c54823391,Men Ready-to-Wear,0.3361453661856409
c54839844,Women Accessory,0.2690045601249503
c54860550,Woman Shoes,0.3059985258582579
c54861142,Woman Shoes,0.3059985258582579
c54866669,Woman Shoes,0.3059985258582579
c54867362,Women Small Leather Goods,0.37117862919772066
c54869565,Men Ready-to-Wear,0.016040651415269065
c54869565,Women Ready-to-Wear,0.13751197605379473
c54870615,Women Small Leather Goods,0.37117862919772066
c54886784,Woman Shoes,0.050806502312130464
c54886784,Women Accessory,0.028121906681750006
c54886784,Women Bags,0.013452523470903824
c54886784,Women Ready-to-Wear,0.030307607400658847
c54886784,Women Small Leather Goods,0.15884577501383085
c54886880,Women Small Leather Goods,0.37117862919772066
c54886907,House,0.5883805765012687
c54887470,Men Accessory,0.18664556476329108
c54887470,Men Bags,0.2196410802590533
c54887470,Men Ready-to-Wear,0.10597576977564489
c54896980,Women Accessory,0.0816066068887343
c54896980,Women Ready-to-Wear,0.10059601615890504
c54897128,Women Accessory,0.03576501204542408
c54897128,Women Bags,0.1273468130811583
c54923331,Men Ready-to-Wear,0.007574460282776503
c54923331,Woman Shoes,0.021817238699237344
c54923331,Women Accessory,0.06779963952316566
c54923331,Women Bags,0.0960747077680617
c54934148,Jewelry,0.019444950571990836
c54934148,Men Accessory,0.008024844380846285
c54934148,Men Bags,0.016758746201638513
c54934148,Men Ready-to-Wear,0.029048719643487077
c54934148,Men Shoes,0.014803186306722
c54934148,Men Small Leather Goods,0.008427012704457322
c54934148,Woman Shoes,0.011095895911691193
c54934148,Women Accessory,0.04745554553720269
c54934148,Women Bags,0.04060576283384672
c54934148,Women Ready-to-Wear,0.037437928969591604
c54934148,Women Small Leather Goods,0.007498287543803559
c54966788,Women Accessory,0.2690045601249503
c54978136,Women Accessory,0.2690045601249503
c54981479,Women Small Leather Goods,0.37117862919772066
c54988726,Women Accessory,0.2690045601249503
c54999164,Men Shoes,0.006863051411394166
c54999164,Woman Shoes,0.021123298151897403
c54999164,Women Accessory,0.002244496832532581
c54999164,Women Bags,0.10280114415253204
c54999164,Women Ready-to-Wear,0.030000755488331664
c55000908,Women Bags,0.1468742060181445
c55001896,Women Accessory,0.2690045601249503
c55008656,Woman Shoes,0.2744860726268505
c55008656,Women Accessory,0.027702726986009882
c55013870,Woman Shoes,0.06824391613426616
c55013870,Women Small Leather Goods,0.2883982198125637
c55015432,Women Ready-to-Wear,0.14440278887698624
c55028994,Women Accessory,0.2690045601249503
c55039064,Women Accessory,0.2690045601249503
c55048225,Women Small Leather Goods,0.37117862919772066
c55054986,Jewelry,0.19433048026927358
c55054986,Women Accessory,0.11510039171038322
c55056619,Woman Shoes,0.02971200261201304
c55056619,Women Accessory,0.007623611015686851
c55056619,Women Bags,0.11894630368621932
c55056619,Women Small Leather Goods,0.024018913994643325
c55075575,Women Accessory,0.2690045601249503
c55078634,Child,0.1998969128007687
c55078634,Woman Shoes,0.193698574250178
c55083518,Men Ready-to-Wear,0.3361453661856409
c55090991,Men Shoes,0.4593235589900283
c55103300,Women Accessory,0.2690045601249503
c55112707,Women Accessory,0.2690045601249503
c55114525,Women Ready-to-Wear,0.14440278887698624
c55115412,Men Shoes,0.4593235589900283
c55117332,Women Accessory,0.2690045601249503
c55142092,Women Accessory,0.2690045601249503
c55146153,Women Bags,0.1468742060181445
c55154897,Men Ready-to-Wear,0.11158544524895243
c55154897,Men Shoes,0.30684838307185086
c55168313,Men Ready-to-Wear,0.04959903161142476
c55168313,Men Shoes,0.027769453770730205
c55168313,Woman Shoes,0.03196516468231935
c55168313,Women Accessory,0.01990232607325345
c55168313,Women Bags,0.062345255333923225
c55168313,Women Ready-to-Wear,0.027301202357571313
c55177291,Women Small Leather Goods,0.37117862919772066
c55179069,Women Accessory,0.08179050640034836
c55179069,Women Bags,0.10221728391320609
c55192820,Women Accessory,0.2690045601249503
c55193607,Men Ready-to-Wear,0.005113462475195586
c55193607,Woman Shoes,0.006894085775799314
c55193607,Women Accessory,0.002572674647140916
c55193607,Women Bags,0.007500374282574229
c55193607,Women Ready-to-Wear,0.13019756943725105
c55194928,Woman Shoes,0.0962456332759858
c55194928,Women Bags,0.10067790186773862
c55214224,Women Bags,0.1468742060181445
c55214549,Women Bags,0.1468742060181445
c55218272,Woman Shoes,0.005577676568273669
c55218272,Women Accessory,0.022334033496603935
c55218272,Women Bags,0.12745856490518112
c55218272,Women Small Leather Goods,0.011484187088216401
c55223982,Women Bags,0.1468742060181445
c55226138,Women Bags,0.1468742060181445
c55227708,Women Small Leather Goods,0.37117862919772066
c55228324,Woman Shoes,0.01497038274798975
c55228324,Women Bags,0.13968867114103461
c55228767,Women Bags,0.1468742060181445
c55262423,Woman Shoes,0.3059985258582579
c55266190,Woman Shoes,0.011953309975388028
c55266190,Women Accessory,0.009432818845672888
c55266190,Women Bags,0.016738276770995757
c55266190,Women Ready-to-Wear,0.1172417375143209
c55268446,Women Accessory,0.2690045601249503
c55277613,Women Accessory,0.2690045601249503
c55278797,House,0.5883805765012687
c55281011,Men Shoes,0.4593235589900283
c55282969,Women Small Leather Goods,0.37117862919772066
c55305896,Women Bags,0.1468742060181445
c55306304,Women Accessory,0.2690045601249503
c55311875,Woman Shoes,0.13895843281493456
c55311875,Women Accessory,0.14684563144975465
c55315813,Women Small Leather Goods,0.37117862919772066
c55317548,Women Small Leather Goods,0.37117862919772066
c55322363,Men Accessory,0.6694991452983863
c55323115,Women Small Leather Goods,0.37117862919772066
c55339424,Woman Shoes,0.3059985258582579
c55339687,Men Small Leather Goods,0.6717035164273091
c55351270,Men Small Leather Goods,0.6717035164273091
c55354863,Women Accessory,0.2690045601249503
c55361332,Women Bags,0.1468742060181445
c55366943,Women Accessory,0.2690045601249503
c55367084,House,0.5883805765012687
c55371833,Women Small Leather Goods,0.37117862919772066
c55386383,Men Shoes,0.4593235589900283
c55388657,Women Small Leather Goods,0.37117862919772066
c55389321,Women Accessory,0.2690045601249503
c55389871,HC,1.0
c55391880,Woman Shoes,0.3059985258582579
c55394412,Women Small Leather Goods,0.37117862919772066
c55394849,Men Accessory,0.014874322163030857
c55394849,Men Ready-to-Wear,0.005788185890095244
c55394849,Men Shoes,0.06347637264470246
c55394849,Men Small Leather Goods,0.010875105755138609
c55394849,Woman Shoes,0.03469881018110903
c55394849,Women Accessory,0.021245378102726503
c55394849,Women Bags,0.05839684628100099
c55394849,Women Ready-to-Wear,0.029783586912281543
c55394849,Women Small Leather Goods,0.0036945605980496007
c55405921,Woman Shoes,0.3059985258582579
c55407362,Women Bags,0.1468742060181445
c55419836,Women Small Leather Goods,0.37117862919772066
c55427977,Women Accessory,0.2690045601249503
c55433612,Women Accessory,0.2690045601249503
c55437524,Woman Shoes,0.2592493365516305
c55437524,Women Accessory,0.004743433488909452
c55437524,Women Small Leather Goods,0.05016203819299683
c55438404,Women Accessory,0.2690045601249503
c55438564,Women Bags,0.1468742060181445
c55455708,Women Small Leather Goods,0.37117862919772066
c55466295,Men Accessory,0.6694991452983863
c55466560,Woman Shoes,0.17362636168276296
c55466560,Women Bags,0.06353643847678232
c55467744,Men Small Leather Goods,0.6717035164273091
c55470855,Women Ready-to-Wear,0.14440278887698624
c55474461,Women Small Leather Goods,0.37117862919772066
c55478930,Woman Shoes,0.04641813023244101
c55478930,Women Accessory,0.015545283360562793
c55478930,Women Bags,0.11610668234418381
c55482546,Women Accessory,0.2690045601249503
c55484918,Women Bags,0.1468742060181445
c55486744,Women Ready-to-Wear,0.14440278887698624
c55489754,Men Ready-to-Wear,0.08907724586088737
c55489754,Women Accessory,0.1977193729695914
c55529450,Men Accessory,0.03555972607067918
c55529450,Men Bags,0.010427945954367078
c55529450,Men Ready-to-Wear,0.16503280169739473
c55529450,Men Shoes,0.05486945840151323
c55529450,Woman Shoes,0.013962961525004675
c55529450,Women Accessory,0.0015566041520818274
c55529450,Women Bags,0.02711647025866432
c55529450,Women Ready-to-Wear,0.01171942894893006
c55538132,Woman Shoes,0.16106055886838325
c55538132,Women Ready-to-Wear,0.06839721396956415
c55543396,Women Accessory,0.2690045601249503
c55551329,Men Bags,0.24350189487966664
c55551329,Men Ready-to-Wear,0.18486353003589898
c55556925,Men Ready-to-Wear,0.3361453661856409
c55576941,Women Accessory,0.2690045601249503
c55579054,Women Accessory,0.2690045601249503
c55582233,Women Small Leather Goods,0.37117862919772066
c55600589,Women Bags,0.1468742060181445
c55616333,Men Shoes,0.16242490969556342
c55616333,Men Small Leather Goods,0.4341773088933588
c55622168,Woman Shoes,0.025298782833370777
c55622168,Women Accessory,0.026866081570712002
c55622168,Women Bags,0.026200342117731094
c55622168,Women Ready-to-Wear,0.0922828191494256
c55623632,Woman Shoes,0.09199039010886542
c55623632,Women Accessory,0.04994441866922775
c55623632,Women Bags,0.0754511192836467
c55626599,Woman Shoes,0.3059985258582579
c55630116,Women Small Leather Goods,0.37117862919772066
c55631318,Men Ready-to-Wear,0.021808190064107533
c55631318,Woman Shoes,0.08035866331885999
c55631318,Women Accessory,0.04942393377172059
c55631318,Women Bags,0.038924107875818396
c55631318,Women Ready-to-Wear,0.03231241256365258
c55637984,House,0.02868617684012346
c55637984,Jewelry,0.017505197229537042
c55637984,Men Accessory,0.008849220339874083
c55637984,Men Ready-to-Wear,0.13863677457420104
c55637984,Men Shoes,0.06644344893552585
c55637984,Woman Shoes,0.002931976606121235
c55637984,Women Accessory,0.007422908403606433
c55637984,Women Bags,0.014602557162962012
c55637984,Women Ready-to-Wear,0.024852320084646433
c55637984,Women Small Leather Goods,0.007684553136727528
c55638787,Women Ready-to-Wear,0.14440278887698624
c55640688,Women Accessory,0.15903774633258583
c55640688,Women Small Leather Goods,0.15173471848109765
c55649412,Women Ready-to-Wear,0.14440278887698624
c55654172,Women Accessory,0.2690045601249503
c55672944,Woman Shoes,0.007474660947824699
c55672944,Women Accessory,0.0038384703134441
c55672944,Women Bags,0.02381502730171859
c55672944,Women Ready-to-Wear,0.11540064077894949
c55673212,Women Ready-to-Wear,0.14440278887698624
c55680195,Men Small Leather Goods,0.33431036819635573
c55680195,Women Accessory,0.06275858554674388
c55680195,Women Small Leather Goods,0.09984534773166631
c55693312,Men Shoes,0.4593235589900283
c55697499,Men Ready-to-Wear,0.3361453661856409
c55703657,Women Ready-to-Wear,0.0772908595183869
c55703657,Women Small Leather Goods,0.17250715263788927
c55705510,Men Ready-to-Wear,0.059033517072167294
c55705510,Men Shoes,0.019130860125190823
c55705510,Woman Shoes,0.04023448020900937
c55705510,Women Accessory,0.03084582261968264
c55705510,Women Bags,0.05541027168409232
c55705510,Women Small Leather Goods,0.059134340396207415
c55706201,Women Bags,0.1468742060181445
c55707207,Men Ready-to-Wear,0.3361453661856409
c55714412,Men Bags,0.30421894783314735
c55714412,Women Bags,0.06429150086770251
c55718397,Women Small Leather Goods,0.37117862919772066
c55739617,Woman Shoes,0.03877947145260131
c55739617,Women Accessory,0.022916252105550882
c55739617,Women Bags,0.09269880651918522
c55739617,Women Small Leather Goods,0.05825120927890378
c55743736,Women Accessory,0.2690045601249503
c55763827,Women Bags,0.1468742060181445
c55764720,Women Bags,0.1468742060181445
c55779879,Women Bags,0.1468742060181445
c55780738,Women Accessory,0.2690045601249503
c55787316,Women Accessory,0.2690045601249503
c55789071,Men Ready-to-Wear,0.13336313524934584
c55789071,Men Shoes,0.07728395707602284
c55789071,Woman Shoes,0.040234090579547424
c55789071,Women Accessory,0.00652604898685798
c55789071,Women Bags,0.03106006248720604
c55789071,Women Small Leather Goods,0.02515961336910093
c55789769,Woman Shoes,0.029976914592707286
c55789769,Women Accessory,0.007364707532889368
c55789769,Women Bags,0.02129830293462799
c55789769,Women Ready-to-Wear,0.1036968310025174
c55789769,Women Small Leather Goods,0.004283174564473712
c55791269,Woman Shoes,0.08426272512160084
c55791269,Women Ready-to-Wear,0.1046386348772042
c55804116,Child,0.06391440870233395
c55804116,Men Ready-to-Wear,0.23294048774289322
c55804116,Women Ready-to-Wear,0.027390710602190258
c55811836,Women Accessory,0.2690045601249503
c55815914,Women Ready-to-Wear,0.14440278887698624
c55839637,Women Accessory,0.2690045601249503
c55840021,Women Accessory,0.2690045601249503
c55849801,Women Bags,0.1468742060181445
c55852549,Women Accessory,0.2690045601249503
c55855068,Women Accessory,0.2690045601249503
c55856403,Women Bags,0.1468742060181445
c55873934,Men Shoes,0.4593235589900283
c55879991,Men Accessory,0.6694991452983863
c55888923,Women Ready-to-Wear,0.14440278887698624
c55891895,Men Ready-to-Wear,0.3361453661856409
c55901139,Men Bags,0.5410565848778047
c55907936,Women Small Leather Goods,0.37117862919772066
c55911932,House,0.0008150164560846603
c55911932,Men Ready-to-Wear,0.001828491549222089
c55911932,Woman Shoes,0.003270507199267206
c55911932,Women Accessory,0.22419566799318855
c55911932,Women Bags,0.0024698536714778977
c55911932,Women Ready-to-Wear,0.019096418638789532
c55918683,Women Accessory,0.2690045601249503
c55924532,Women Bags,0.1468742060181445
c55928512,Woman Shoes,0.3059985258582579
c55944246,House,0.5883805765012687
c55950340,Women Accessory,0.2690045601249503
c55963879,Woman Shoes,0.3059985258582579
c55994544,Women Bags,0.1468742060181445
c55996505,Men Ready-to-Wear,0.3361453661856409
c56003118,Men Ready-to-Wear,0.1844139021931052
c56003118,Women Bags,0.06629702665473283
c56003622,Women Small Leather Goods,0.37117862919772066
c56010384,Women Accessory,0.021696222162615582
c56010384,Women Bags,0.13502825291516632
c56011898,Woman Shoes,0.12552411924591378
c56011898,Women Accessory,0.08072187896099298
c56011898,Women Bags,0.04255125468188259
c56012235,Women Accessory,0.2690045601249503
c56017477,Men Ready-to-Wear,0.3361453661856409
c56034324,Men Ready-to-Wear,0.3361453661856409
c56043291,Men Bags,0.5410565848778047
c56047303,Jewelry,0.04661172665290142
c56047303,Woman Shoes,0.05852485188415293
c56047303,Women Accessory,0.040566683569743404
c56047303,Women Bags,0.07150053081323157
c56047303,Women Small Leather Goods,0.012581084529873153
c56048699,Women Bags,0.1468742060181445
c56050825,Women Small Leather Goods,0.37117862919772066
c56055944,Child,0.5446855476316248
c56071620,Women Bags,0.1468742060181445
c56073281,Women Small Leather Goods,0.37117862919772066
c56076250,Men Ready-to-Wear,0.3361453661856409
c56078895,Men Accessory,0.6694991452983863
c56084148,Women Accessory,0.2690045601249503
c56085904,Women Small Leather Goods,0.37117862919772066
c56090739,Women Accessory,0.2690045601249503
c56091181,Women Accessory,0.2690045601249503
c56096027,Women Accessory,0.2690045601249503
c56117553,Women Accessory,0.00862349453253407
c56117553,Women Bags,0.055364518649932686
c56117553,Women Ready-to-Wear,0.08534074730027294
c56143675,Women Small Leather Goods,0.37117862919772066
c56146425,House,0.022531588814419586
c56146425,Men Accessory,0.08068249827775009
c56146425,Women Accessory,0.013811577415370568
c56146425,Women Ready-to-Wear,0.10331727043829744
c56146425,Women Small Leather Goods,0.027604926623489356
c56149910,Child,0.2180724667496951
c56149910,Woman Shoes,0.18348774207515187
c56162180,Jewelry,0.3396645191759364
c56163559,Women Accessory,0.2690045601249503
c56169216,Men Ready-to-Wear,0.3361453661856409
c56183724,Women Accessory,0.2690045601249503
c56190231,Woman Shoes,0.3059985258582579
c56201531,Men Shoes,0.4593235589900283
c56205577,Women Accessory,0.2690045601249503
c56207233,Woman Shoes,0.06091924941966128
c56207233,Women Accessory,0.013482217062936208
c56207233,Women Ready-to-Wear,0.10841726877631144
c56216038,Woman Shoes,0.0765372570378312
c56216038,Women Accessory,0.05149155027475576
c56216038,Women Ready-to-Wear,0.08064345330085215
c56221351,Women Accessory,0.2690045601249503
c56227761,Women Accessory,0.004541476976357311
c56227761,Women Bags,0.14439459814554065
c56228137,Women Accessory,0.2690045601249503
c56232695,Women Accessory,0.2690045601249503
c56253536,Men Shoes,0.4593235589900283
c56266338,Child,0.5446855476316248
c56267282,Women Small Leather Goods,0.37117862919772066
c56277477,Women Bags,0.1468742060181445
c56287186,Women Bags,0.1468742060181445
c56291196,Men Small Leather Goods,0.37977881618804604
c56291196,Woman Shoes,0.13298803080554564
c56294040,Women Accessory,0.2690045601249503
c56295924,Women Accessory,0.02793979181297781
c56295924,Women Bags,0.1316193168930781
c56300163,Women Ready-to-Wear,0.14440278887698624
c56326070,Woman Shoes,0.3059985258582579
c56381190,Woman Shoes,0.3059985258582579
c56385379,Women Bags,0.1468742060181445
c56387807,Women Accessory,0.2690045601249503
c56387864,Women Bags,0.1468742060181445
c56390660,Jewelry,0.037433990959624595
c56390660,Women Accessory,0.05302732071721207
c56390660,Women Ready-to-Wear,0.10002305206488028
c56398373,Women Bags,0.1468742060181445
c56408662,Men Shoes,0.22446894456522035
c56408662,Women Accessory,0.06990712415667988
c56408662,Women Small Leather Goods,0.09332619136294817
c56410202,Men Bags,0.5410565848778047
c56412007,Men Small Leather Goods,0.6717035164273091
c56423485,Men Ready-to-Wear,0.3361453661856409
c56424627,Men Accessory,0.006074865535354263
c56424627,Men Bags,0.018450548552282453
c56424627,Men Small Leather Goods,0.011829869230227894
c56424627,Woman Shoes,0.007106622679424632
c56424627,Women Accessory,0.026179401541515858
c56424627,Women Bags,0.09153408555037519
c56424627,Women Ready-to-Wear,0.002168645189781289
c56424627,Women Small Leather Goods,0.0669745233886424
c56434669,Women Small Leather Goods,0.37117862919772066
c56439691,Men Shoes,0.02359583848626584
c56439691,Woman Shoes,0.019844103359705004
c56439691,Women Accessory,0.0198392980207772
c56439691,Women Bags,0.047838570737007126
c56439691,Women Ready-to-Wear,0.06993670643252357
c56463995,Women Ready-to-Wear,0.14440278887698624
c56466695,Women Accessory,0.2690045601249503
c56468742,Women Accessory,0.2690045601249503
c56470822,Women Ready-to-Wear,0.14440278887698624
c56474935,Women Ready-to-Wear,0.14440278887698624
c56475632,Women Bags,0.1468742060181445
c56481979,Women Accessory,0.2690045601249503
c56482701,Men Accessory,0.6694991452983863
c56492911,Woman Shoes,0.3059985258582579
c56504005,Men Accessory,0.6694991452983863
c56521383,Women Accessory,0.2690045601249503
